2025-07-07 11:34:40 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 11:34:40 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 11:35:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 11:35:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 11:35:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 11:36:47 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 11:36:47 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 11:36:47 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 11:36:47 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:03:00 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:03:00 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:03:00 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:03:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:06:00 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:06:00 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:06:00 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:06:07 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:06:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:06:57 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:06:57 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:06:57 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:06:57 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:06:57 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:06:57 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:06:57 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:07:53 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:07:53 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:07:53 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:07:53 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:07:53 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:08:03 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:08:03 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:09:19 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:09:19 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:09:19 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:09:19 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:09:19 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
